id,Predicted
169,5.8679999999999986
170,5.146999999999999
171,5.5405000000000015
172,7.228
173,5.591500000000001
174,5.196
175,5.9224999999999985
176,5.246499999999999
177,6.076
178,5.137499999999999
179,5.0815
180,5.157
181,5.655499999999999
182,5.471000000000001
183,5.61
184,5.3214999999999995
185,5.590999999999999
186,5.4475
187,5.375999999999999
188,6.189
189,4.977
190,5.072
191,5.481000000000001
192,5.483500000000001
193,5.831000000000001
194,8.568500000000002
195,6.032
196,7.2540000000000004
197,7.857499999999999
198,5.4415000000000004
199,6.099500000000001
200,5.910499999999999
201,5.2170000000000005
202,5.2345
203,8.4815
204,5.6875
205,5.476
206,6.9265
207,5.656499999999999
208,5.9195
209,5.579000000000001
210,5.696
211,5.021999999999999
212,4.879500000000001
213,5.0585
214,5.811000000000001
215,5.980499999999999
216,5.059500000000001
217,5.485
218,5.055
219,5.4935
220,5.083499999999999
221,5.709499999999999
222,5.674500000000001
223,5.318
224,6.128
225,4.956999999999999
226,5.15
227,5.375500000000001
228,5.695499999999998
229,5.549499999999999
230,6.151000000000002
231,5.3955
232,6.686499999999998
233,5.121499999999999
234,5.121999999999998
235,4.8135
236,6.280499999999998
237,5.019500000000001
238,5.424999999999999
239,6.819
240,5.0175
241,6.38
242,6.1370000000000005
243,5.731
244,5.9455
245,5.1850000000000005
246,6.5735
247,6.718000000000001
248,5.2715000000000005
249,6.799499999999999
250,5.035
251,5.649500000000001
252,5.769
253,4.97
254,5.368499999999999
255,5.5525
256,4.959000000000001
257,4.9505
258,5.351999999999999
259,5.959999999999999
260,5.384000000000001
261,4.9995
262,6.113999999999999
263,5.1114999999999995
264,5.981
265,7.855499999999999
266,5.196
267,6.134500000000001
268,5.327
269,4.927999999999999
270,6.5735
271,5.786
272,4.874
273,5.391499999999999
274,5.639999999999999
275,6.610499999999999
276,5.0755
277,5.0089999999999995
278,5.765
279,5.317500000000001
280,5.2940000000000005
281,5.0375
282,6.5125
283,5.039999999999999
284,5.479500000000001
285,5.2204999999999995
286,5.5555
287,5.297499999999999
288,5.538
289,6.295999999999999
290,5.134
291,5.386500000000001
292,5.2955
293,5.675999999999998
294,6.020000000000001
295,5.171
296,5.2875000000000005
297,5.294499999999998
298,5.5505
299,5.947500000000002
300,8.1135
301,7.811999999999999
302,6.026500000000001
303,5.587999999999999
304,5.2604999999999995
305,5.625
306,6.3185
307,5.284999999999999
308,5.1625
309,6.968000000000001
310,5.3955
311,5.8235
312,6.9765
313,6.099000000000001
314,5.7075000000000005
315,5.2275
316,7.578
317,5.0755
318,5.242999999999999
319,5.076
320,5.0465
321,5.5809999999999995
322,4.989999999999999
323,6.038499999999999
324,5.8885000000000005
325,5.051499999999999
326,8.569999999999999
327,4.789499999999999
328,5.0545
329,5.3985
330,5.1165
331,5.299
332,5.998500000000001
333,7.180499999999999
334,4.8965
335,5.077500000000001
336,5.847500000000001
337,6.602000000000001
338,6.2685
339,6.235499999999998
340,6.050000000000001
341,5.5935
342,5.6945
343,5.675999999999998
344,5.044500000000001
345,4.847500000000001
346,5.604000000000001
347,5.083
348,4.9035
349,4.950499999999999
350,6.481999999999999
351,4.802
352,5.457500000000001
353,5.019
354,6.080499999999999
355,6.089999999999999
356,5.0775
357,5.984500000000001
358,5.9700000000000015
359,5.575000000000001
360,5.035499999999999
361,5.952999999999999
362,5.8919999999999995
363,5.4685
364,5.3309999999999995
365,5.691000000000001
366,6.952
367,5.9334999999999996
368,5.608499999999999
369,6.367499999999999
370,5.666
371,5.690000000000001
372,5.394499999999999
373,6.322999999999999
374,5.443
375,5.5265
376,5.6635
377,7.8709999999999996
378,8.605000000000002
379,6.331499999999998
380,6.019
381,6.456999999999999
382,7.013
383,6.571
384,5.419499999999999
385,5.4625
386,5.2125
387,5.2940000000000005
388,4.9285000000000005
389,4.911
390,4.933000000000001
391,6.1339999999999995
392,5.4115
393,5.029000000000001
394,7.135499999999999
395,5.8905
396,4.929999999999999
397,5.240500000000001
398,5.2165
399,5.2095
400,5.8039999999999985
401,5.476999999999999
402,6.4239999999999995
403,5.073
404,6.587999999999999
405,7.534999999999999
406,5.050000000000001
407,5.370499999999999
408,6.5705
409,5.615499999999999
410,5.0280000000000005
411,4.868499999999999
412,4.73
413,5.154000000000001
414,5.147
415,5.095
416,6.149
417,5.084000000000001
418,5.6645
419,4.992
420,4.895999999999999
421,5.3774999999999995
422,5.017
423,6.577000000000001
424,5.804500000000001
425,5.7485
426,5.0225
427,5.646500000000001
428,5.566
429,5.207000000000001
430,5.806
431,5.9449999999999985
432,5.731
433,5.975
434,4.787000000000001
435,5.331999999999999
436,5.9399999999999995
437,5.664000000000001
438,5.2655
439,4.926500000000001
440,5.534000000000001
441,5.025000000000001
442,5.4045
443,5.254499999999999
444,6.2604999999999995
445,5.03
446,5.074
447,5.0425
448,6.824499999999999
449,5.837000000000001
450,5.275500000000001
451,6.371499999999999
452,5.8075
453,6.495
454,6.7495
455,5.407000000000001
456,5.2285
457,6.006500000000001
458,5.3545
459,11.480999999999998
460,6.683
461,6.710499999999999
462,6.505
463,6.045499999999999
464,6.218499999999999
465,5.348
466,5.507
467,6.6795
468,5.3805
469,5.3025
470,5.267999999999999
471,5.693
472,5.153499999999999
473,5.9425
474,5.4925
475,5.151499999999999
476,4.9865
477,5.554499999999999
478,5.540999999999999
479,6.4895
480,6.021000000000001
481,6.648999999999999
482,5.715
483,5.066999999999998
484,5.231
485,5.0095
486,7.297
487,6.8610000000000015
488,5.055999999999999
489,5.815499999999998
490,6.310499999999999
491,5.7574999999999985
492,6.281499999999999
493,5.185500000000001
494,5.141499999999999
495,5.3065
496,5.164000000000001
497,5.246999999999999
498,5.147500000000002
499,4.760999999999999
500,8.572
501,6.263500000000001
502,4.859
503,7.489500000000001
504,6.057
505,5.4635
506,4.992499999999999
507,4.946500000000001
508,6.035499999999999
509,8.2595
510,5.5295
511,5.115
512,5.399
513,5.2109999999999985
514,7.225500000000002
515,5.3629999999999995
516,5.644499999999999
517,5.325000000000001
518,5.2035
519,6.103000000000001
520,6.927000000000001
521,7.661000000000001
522,5.9384999999999994
523,5.173499999999999
524,5.906500000000001
525,5.223
526,7.3685
527,5.297500000000001
528,6.298
529,5.069
530,6.371
531,5.223999999999999
532,7.257000000000002
533,4.974
534,5.056
535,7.905499999999999
536,6.0634999999999994
537,5.431000000000001
538,4.978
539,5.6209999999999996
540,5.218500000000001
541,5.298499999999999
542,7.026000000000001
543,5.403
544,9.125499999999999
545,5.2035
546,6.8904999999999985
547,4.856
548,5.132999999999998
549,5.2455
550,5.148499999999999
551,5.153
552,5.0985
553,9.467
554,4.99
555,5.652500000000001
556,5.098
557,5.425500000000001
558,4.898
559,6.0714999999999995
560,5.087499999999999
561,5.365
562,5.7669999999999995
563,7.412999999999999
564,5.3
565,5.756500000000001
566,6.517999999999999
567,5.208499999999999
568,5.3035000000000005
569,5.051500000000002
570,5.183999999999999
571,5.716500000000002
572,5.528499999999999
573,5.1865000000000006
574,6.946
575,5.243999999999999
576,7.9864999999999995
577,5.627000000000001
578,5.072500000000001
579,5.046000000000001
580,4.833999999999999
581,4.956
582,5.563
583,5.571
584,5.130000000000001
585,4.905499999999999
586,5.17
587,4.8025
588,5.354500000000001
589,5.222500000000001
590,6.007
591,5.3790000000000004
592,6.411499999999999
593,5.275
594,5.7855
595,5.4925
596,5.6065
597,5.3895
598,5.866499999999999
599,5.242499999999998
600,4.853
601,5.077
602,5.2444999999999995
603,5.251999999999999
604,5.467499999999999
605,5.547500000000001
606,5.812
607,5.8149999999999995
608,6.0565000000000015
609,5.617999999999999
610,6.047000000000001
611,5.679499999999999
612,4.9875
613,4.7700000000000005
614,4.942
615,5.006500000000001
616,5.8625
617,5.083
618,9.892
619,4.989499999999999
620,5.449
621,5.166500000000001
622,4.84
623,5.758500000000001
624,5.974500000000001
625,6.097500000000001
626,5.009500000000001
627,5.737
628,5.804499999999999
629,5.543499999999999
630,5.524
631,6.648999999999999
632,5.7105000000000015
633,5.157500000000001
634,7.128000000000002
635,6.1315
636,5.6354999999999995
637,4.874499999999999
638,5.6834999999999996
639,7.4060000000000015
640,5.6225000000000005
641,8.558999999999997
642,6.083
643,5.736
644,5.716
645,5.3425
646,5.635499999999999
647,5.14
648,6.2485
649,5.378499999999999
650,5.251
651,4.965000000000002
652,5.3405000000000005
653,5.138
654,5.798500000000001
655,5.1755
656,6.0615
657,5.2305
658,5.3435
659,5.117
660,5.6635
661,4.8695
662,5.042500000000001
663,5.0745
664,7.291499999999999
665,5.0840000000000005
666,6.580999999999999
667,7.059
668,5.1805
669,5.1145000000000005
670,6.5905000000000005
671,5.224
672,5.002999999999999
673,5.277500000000001
674,5.549
675,5.129
676,4.885
677,5.0649999999999995
678,5.436999999999999
679,5.478000000000001
680,5.5379999999999985
681,5.788
682,5.035000000000001
683,5.3175
684,5.144
685,5.988000000000001
686,5.0165
687,5.086
688,6.34
689,5.295500000000001
690,5.0465
691,5.3895
692,5.998
693,6.022499999999999
694,4.901000000000002
695,5.6339999999999995
696,6.356000000000001
697,5.556499999999999
698,5.4065
699,4.927000000000001
700,5.3100000000000005
701,5.4385
702,6.232999999999999
703,6.0205
704,5.4575
705,4.9079999999999995
706,5.5024999999999995
707,5.6385000000000005
708,5.978
709,5.797499999999999
710,5.0295000000000005
711,5.593999999999999
712,5.566999999999999
713,6.876499999999998
714,4.968999999999999
715,5.320499999999999
716,5.160499999999999
717,5.5785
718,7.526000000000002
719,5.16
720,5.1265
721,5.7365
722,5.389000000000001
723,5.798
724,5.8085
725,5.267
726,5.24
727,5.129500000000001
728,4.8875
729,6.066000000000001
730,6.5825000000000005
731,5.4505
732,5.529999999999999
733,5.8355
734,7.352500000000001
735,5.507999999999999
736,5.205499999999999
737,7.361
738,7.7155000000000005
739,5.7935
740,5.2755
741,5.681500000000001
742,5.183
743,5.6739999999999995
744,5.2299999999999995
745,5.11
746,5.3854999999999995
747,5.340999999999999
748,6.319000000000001
749,4.954
750,5.38
751,6.013
752,5.3
753,5.397
754,7.0485000000000015
755,5.569999999999999
756,5.917
757,7.322
758,5.483
759,5.617499999999999
760,5.35
761,5.269499999999999
762,5.434499999999999
763,5.1770000000000005
764,6.597499999999999
765,6.522499999999999
766,5.6065
767,7.4985
768,5.0845
769,5.0634999999999994
770,5.778
771,4.982500000000001
772,5.862
773,6.031499999999999
774,5.557499999999999
775,5.34
776,5.5245
777,5.605500000000001
778,6.2645
779,5.0795
780,5.950000000000001
781,5.3545
782,4.9
783,5.5545
784,6.128000000000002
785,6.475500000000001
786,6.202499999999999
787,5.047
788,6.51
789,5.239999999999999
790,5.363
791,5.877999999999999
792,5.832999999999999
793,5.531
794,5.964999999999999
795,5.368499999999999
796,5.852499999999999
797,6.662500000000001
798,5.242000000000001
799,5.324999999999999
800,5.2965
801,4.9715
802,5.750999999999999
803,5.146999999999999
804,6.141500000000001
805,5.8149999999999995
806,4.897
807,6.871
808,5.259
809,5.6834999999999996
810,4.898999999999999
811,6.227499999999999
812,5.3475
813,6.323500000000001
814,7.574
815,6.2285
816,5.196
817,5.356999999999999
818,5.734
819,5.257499999999999
820,6.531999999999999
821,7.1185
822,5.1215
823,5.0995
824,5.4750000000000005
825,5.351
826,4.9725
827,5.517499999999999
828,5.3934999999999995
829,5.3885000000000005
830,6.4334999999999996
831,4.968999999999999
832,5.182
833,6.6225
834,6.0725
835,5.130999999999999
836,5.2735
837,5.6585
838,4.856
839,10.415499999999998
840,4.9825
841,5.2375
842,5.1635
843,6.225499999999999
844,5.148000000000001
845,4.914499999999999
846,6.849499999999999
847,5.3365
848,4.9985
849,6.175
850,5.059499999999999
851,5.079999999999999
852,5.361500000000001
853,5.042
854,6.8235
855,5.726
856,6.3935
857,6.4505
858,5.307
859,5.221500000000001
860,6.3095
861,5.716500000000001
862,5.0874999999999995
863,5.367
864,5.747499999999999
865,5.185999999999999
866,5.899
867,5.1625
868,7.447
869,5.942500000000001
870,5.8335
871,6.432500000000002
872,6.625000000000002
873,5.6065000000000005
874,4.983500000000001
875,6.265499999999998
876,5.029999999999999
877,5.928999999999999
878,6.0280000000000005
879,8.61
880,5.1415
881,4.880000000000001
882,5.557
883,5.881499999999999
884,5.888999999999999
885,6.093500000000001
886,5.2405
887,5.482500000000002
888,6.425
889,4.679499999999999
890,5.6975
891,5.206500000000001
892,7.467499999999999
893,5.3919999999999995
894,5.9275
895,6.874
896,6.218999999999999
897,5.266500000000001
898,5.4795
899,5.0760000000000005
900,6.7909999999999995
901,5.0295000000000005
902,5.9185
903,5.152
904,5.1825
905,5.8605
906,5.494
907,5.1194999999999995
908,6.0375
909,6.154500000000002
910,5.325000000000001
911,6.3535
912,4.9865
913,5.2505
914,8.302
915,5.6465
916,7.420999999999999
917,6.850999999999999
918,5.602999999999999
919,5.130000000000001
920,5.2315000000000005
921,5.366
922,5.306
923,5.835999999999999
924,6.117500000000001
925,4.9885
926,4.977500000000001
927,5.2165
928,5.362
929,4.958500000000001
930,7.789500000000001
931,6.5615000000000006
932,5.6985
933,6.071500000000002
934,5.046
935,6.399
936,5.792
937,5.605499999999999
938,5.021
939,6.6365
940,7.1455
941,5.421499999999999
942,5.729999999999999
943,5.175
944,6.413500000000001
945,5.406000000000001
946,6.14
947,5.384
948,5.3260000000000005
949,5.301499999999999
950,6.242
951,5.788500000000001
952,7.115499999999999
953,5.242
954,4.957
955,4.826
956,4.952500000000001
957,5.302999999999999
958,7.081999999999999
959,5.0954999999999995
960,7.267999999999999
961,5.348
962,5.645
963,5.5235
964,5.467
965,4.8905
966,5.201
967,5.316000000000001
968,4.9055
969,5.661499999999998
970,6.4825
971,4.992000000000002
972,6.161500000000001
973,5.2385
974,5.4719999999999995
975,6.379499999999999
976,6.0715
977,5.177999999999999
978,6.31
979,6.229000000000001
980,5.147
981,5.208
982,6.7620000000000005
983,5.0865
984,6.378000000000001
985,5.153999999999999
986,5.007
987,5.5585
988,6.121
989,4.7785
990,5.3705
991,5.957999999999999
992,5.3315
993,5.4350000000000005
994,5.290000000000001
995,5.625500000000001
996,7.2715000000000005
997,5.2075
998,5.402500000000001
999,5.166499999999999
1000,5.15
1001,5.6665
1002,5.661999999999999
1003,5.6789999999999985
1004,5.112
1005,5.1765
1006,5.8705
1007,4.943499999999999
1008,6.3975
1009,5.27
1010,4.789
1011,5.3735
1012,5.1545000000000005
1013,5.215
1014,5.004499999999999
1015,5.0755
1016,5.764499999999999
1017,6.002000000000001
1018,6.7015
1019,5.4704999999999995
1020,5.148999999999999
1021,5.131000000000001
1022,5.9785
1023,5.032
1024,5.216499999999999
1025,5.891499999999998
1026,6.444
1027,6.6
1028,6.558
1029,5.545
1030,6.4315000000000015
1031,5.903999999999999
1032,6.5175
1033,7.233499999999999
1034,5.5600000000000005
1035,6.294999999999999
1036,7.607000000000001
1037,6.368
1038,5.977500000000001
1039,5.170999999999999
1040,6.508
1041,5.051
1042,5.741
1043,5.099
1044,6.192500000000001
1045,5.119000000000001
1046,6.0225
1047,5.320499999999999
1048,5.677
1049,5.7045
1050,7.309
1051,5.047499999999999
1052,5.591500000000001
1053,5.68
1054,5.4745
1055,6.313000000000001
1056,5.960000000000001
1057,5.159
1058,5.7295
1059,5.092499999999999
1060,4.9885
1061,6.692
1062,5.317500000000001
1063,5.790499999999999
1064,5.5875
1065,5.0125
1066,4.997
1067,5.189499999999999
1068,5.059499999999999
1069,6.302
1070,5.6244999999999985
1071,5.913999999999999
1072,5.1455
1073,5.0714999999999995
1074,6.656500000000001
1075,5.85
1076,5.4635
1077,6.147500000000001
1078,6.704499999999999
1079,4.965
1080,5.097499999999999
1081,5.439500000000001
1082,5.835
1083,5.949999999999998
1084,5.533
1085,5.089
1086,5.7035
1087,5.072000000000001
1088,5.119
1089,5.098999999999999
1090,6.6324999999999985
1091,5.712999999999999
1092,4.800500000000001
1093,5.087000000000001
1094,6.155999999999998
1095,5.4765
1096,5.4215
1097,5.472999999999999
1098,5.4985
1099,5.6434999999999995
1100,6.255
1101,5.393999999999999
1102,5.072500000000001
1103,5.3315
1104,5.3365
1105,5.4785
1106,6.316999999999999
1107,5.551
1108,5.504499999999998
1109,5.811000000000001
1110,5.694000000000001
1111,5.316999999999999
1112,6.1425
1113,5.350499999999999
1114,5.577500000000001
1115,5.643
1116,5.1295
1117,5.1595
1118,5.314
1119,5.8025
1120,6.8340000000000005
1121,5.355500000000001
1122,5.044499999999999
1123,7.5665
1124,5.839500000000001
1125,5.300999999999999
1126,6.322500000000001
1127,5.8215
1128,5.195500000000001
